target_name,provenance_name,flux_cols,sequence_number,obs_id,productFilename,author,fund_periods,fund_powers,sig_periods,sig_powers,sec_periods,sec_powers,thresholds,tics,num_sig_peaks,harm_types,clean60,clean30,clean10,clean,half,dbl,period_short,power_short,SpotEvol,MultiProt,Blended,Q,Q2,Q3,Select,Notes,Gaia issues
23038615,CDIPS,TFA1,7,hlsp_cdips_tess_ffi_gaiatwo0005589300809286677248-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589300809286677248-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,1.8045,0.2227,1.8045,0.2227,2.0137,0.1389,0.025041,23038615,5,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
23038615,CDIPS,TFA2,7,hlsp_cdips_tess_ffi_gaiatwo0005589300809286677248-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589300809286677248-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,1.7991,0.2651,1.7991,0.2651,2.0124,0.1162,0.024013,23038615,6,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
23038615,CDIPS,TFA3,7,hlsp_cdips_tess_ffi_gaiatwo0005589300809286677248-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589300809286677248-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,1.8066,0.2509,1.8066,0.2509,2.0137,0.1048,0.028779,23038615,4,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
23038621,CDIPS,PCA1,7,hlsp_cdips_tess_ffi_gaiatwo0005589300809286677760-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589300809286677760-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,1.8012,0.4497,1.8012,0.4497,2.011,0.1979,0.022574,23038621,8,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
23038621,CDIPS,PCA2,7,hlsp_cdips_tess_ffi_gaiatwo0005589300809286677760-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589300809286677760-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,1.8001,0.4479,1.8001,0.4479,2.0164,0.1944,0.025146,23038621,5,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,y,n,,0,2,2,y,blended with TIC 23038615 and TIC 23038627,y
23038621,CDIPS,PCA3,7,hlsp_cdips_tess_ffi_gaiatwo0005589300809286677760-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589300809286677760-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,1.7991,0.4647,1.7991,0.4647,2.0137,0.1849,0.023486,23038621,6,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
23038621,CDIPS,TFA1,7,hlsp_cdips_tess_ffi_gaiatwo0005589300809286677760-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589300809286677760-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,1.8034,0.2559,1.8034,0.2559,2.0124,0.1535,0.020863,23038621,5,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
23038621,CDIPS,TFA2,7,hlsp_cdips_tess_ffi_gaiatwo0005589300809286677760-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589300809286677760-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,1.7991,0.2813,1.7991,0.2813,2.0124,0.1188,0.027031,23038621,6,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
23038621,CDIPS,TFA3,7,hlsp_cdips_tess_ffi_gaiatwo0005589300809286677760-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589300809286677760-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,1.8066,0.2571,1.8066,0.2571,2.0137,0.1077,0.022022,23038621,5,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
23038627,CDIPS,PCA1,7,hlsp_cdips_tess_ffi_gaiatwo0005589300809286677632-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589300809286677632-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,1.798,0.3388,1.798,0.3388,2.0083,0.1511,0.021185,23038627,7,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
23038627,CDIPS,PCA2,7,hlsp_cdips_tess_ffi_gaiatwo0005589300809286677632-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589300809286677632-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,1.7969,0.4288,1.7969,0.4288,2.0151,0.1812,0.022317,23038627,6,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
23038627,CDIPS,PCA3,7,hlsp_cdips_tess_ffi_gaiatwo0005589300809286677632-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589300809286677632-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,1.7991,0.4567,1.7991,0.4567,2.0164,0.1936,0.023508,23038627,6,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,y,n,y,0,2,2,y,blended with TIC 23038615 and TIC 23038627,
23038627,CDIPS,TFA1,7,hlsp_cdips_tess_ffi_gaiatwo0005589300809286677632-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589300809286677632-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,1.8023,0.2041,1.8023,0.2041,2.0083,0.1129,0.02215,23038627,4,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
23038627,CDIPS,TFA2,7,hlsp_cdips_tess_ffi_gaiatwo0005589300809286677632-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589300809286677632-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,1.798,0.2632,1.798,0.2632,2.0137,0.1113,0.023497,23038627,6,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
23038627,CDIPS,TFA3,7,hlsp_cdips_tess_ffi_gaiatwo0005589300809286677632-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589300809286677632-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,1.8056,0.2491,1.8056,0.2491,2.0137,0.1047,0.024941,23038627,6,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
23038753,CDIPS,PCA1,7,hlsp_cdips_tess_ffi_gaiatwo0005589299709775056384-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589299709775056384-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,0.4839,0.5761,0.4839,0.5761,0.5368,0.0257,0.023037,23038753,2,-,TRUE,TRUE,TRUE,FALSE,0,0,-99,-99,,,,,,,,,
23038753,CDIPS,PCA2,7,hlsp_cdips_tess_ffi_gaiatwo0005589299709775056384-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589299709775056384-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,0.4838,0.5879,0.4838,0.5879,0.5367,0.0288,0.022491,23038753,2,-,TRUE,TRUE,TRUE,FALSE,0,0,-99,-99,y,n,n,0,2,2,y,also visible in QLP,
23038753,CDIPS,PCA3,7,hlsp_cdips_tess_ffi_gaiatwo0005589299709775056384-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589299709775056384-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,0.4839,0.5902,0.4839,0.5902,0.5371,0.0314,0.024933,23038753,2,-,TRUE,TRUE,TRUE,FALSE,0,0,-99,-99,,,,,,,,,
23038753,CDIPS,TFA1,7,hlsp_cdips_tess_ffi_gaiatwo0005589299709775056384-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589299709775056384-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,0.4837,0.4867,0.4837,0.4867,0.5374,0.0275,0.022666,23038753,1,-,TRUE,TRUE,TRUE,FALSE,0,0,-99,-99,,,,,,,,,
23038753,CDIPS,TFA2,7,hlsp_cdips_tess_ffi_gaiatwo0005589299709775056384-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589299709775056384-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,0.4839,0.4927,0.4839,0.4927,0.5381,0.026,0.022907,23038753,1,-,TRUE,TRUE,TRUE,FALSE,0,0,-99,-99,,,,,,,,,
23038753,CDIPS,TFA3,7,hlsp_cdips_tess_ffi_gaiatwo0005589299709775056384-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589299709775056384-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,0.4837,0.5217,0.4837,0.5217,0.5374,0.0422,0.022722,23038753,1,-,TRUE,TRUE,TRUE,FALSE,0,0,-99,-99,,,,,,,,,
23038753,QLP,sap_flux,7,hlsp_qlp_tess_ffi_s0007-0000000023038753_tess_v01_llc,hlsp_qlp_tess_ffi_s0007-0000000023038753_tess_v01_llc.fits,QLP,0.4839,0.5837,0.4839,0.5837,13.8499,0.0344,0.022972,23038753,2,-,TRUE,TRUE,TRUE,FALSE,0,0,-99,-99,,,,,,,,,
23038974,CDIPS,PCA1,7,hlsp_cdips_tess_ffi_gaiatwo0005589298026148855808-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589298026148855808-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,0.2787,0.2054,0.2787,0.2054,0.2968,0.2021,0.024571,23038974,6,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,y,n,y,0,2,2,y,blended with TIC 23038981 and TIC 23038995; this or TIC 23038995 is the brighter star,m
23038974,CDIPS,PCA2,7,hlsp_cdips_tess_ffi_gaiatwo0005589298026148855808-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589298026148855808-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,0.2787,0.2319,0.2787,0.2319,0.2967,0.183,0.024611,23038974,6,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
23038974,CDIPS,PCA3,7,hlsp_cdips_tess_ffi_gaiatwo0005589298026148855808-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589298026148855808-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,0.2787,0.2483,0.2787,0.2483,0.2968,0.2102,0.022115,23038974,6,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
23038974,CDIPS,TFA1,7,hlsp_cdips_tess_ffi_gaiatwo0005589298026148855808-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589298026148855808-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,0.2787,0.1906,0.2787,0.1906,0.2968,0.1815,0.022173,23038974,5,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
23038974,CDIPS,TFA2,7,hlsp_cdips_tess_ffi_gaiatwo0005589298026148855808-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589298026148855808-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,0.2788,0.2089,0.2788,0.2089,0.2967,0.1697,0.022617,23038974,6,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
23038974,CDIPS,TFA3,7,hlsp_cdips_tess_ffi_gaiatwo0005589298026148855808-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589298026148855808-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,0.2787,0.2068,0.2787,0.2068,0.2968,0.1848,0.022674,23038974,6,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
23038981,CDIPS,PCA1,7,hlsp_cdips_tess_ffi_gaiatwo0005589297953130966144-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589297953130966144-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,0.2967,0.1066,0.2967,0.1066,0.2788,0.0858,0.02372,23038981,8,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,y,n,y,1,2,2,n,signal due to TIC 23038974 or TIC 23038995,
23038981,CDIPS,PCA2,7,hlsp_cdips_tess_ffi_gaiatwo0005589297953130966144-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589297953130966144-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,0.2969,0.1609,0.2969,0.1609,0.2788,0.1407,0.026619,23038981,5,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
23038981,CDIPS,PCA3,7,hlsp_cdips_tess_ffi_gaiatwo0005589297953130966144-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589297953130966144-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,0.2971,0.1431,0.2971,0.1431,0.2826,0.1099,0.034115,23038981,4,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
23038981,CDIPS,TFA1,7,hlsp_cdips_tess_ffi_gaiatwo0005589297953130966144-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589297953130966144-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,0.2967,0.1076,0.2967,0.1076,0.2844,0.0628,0.033467,23038981,5,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
23038981,CDIPS,TFA2,7,hlsp_cdips_tess_ffi_gaiatwo0005589297953130966144-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589297953130966144-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,0.2969,0.1125,0.2969,0.1125,0.2791,0.0953,0.031264,23038981,4,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
23038981,CDIPS,TFA3,7,hlsp_cdips_tess_ffi_gaiatwo0005589297953130966144-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589297953130966144-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,0.2971,0.0853,0.2971,0.0853,0.2819,0.0815,0.031702,23038981,2,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
23038995,CDIPS,PCA1,7,hlsp_cdips_tess_ffi_gaiatwo0005589297957429378304-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589297957429378304-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,0.2787,0.2317,0.2787,0.2317,0.2968,0.223,0.027108,23038995,6,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
23038995,CDIPS,PCA2,7,hlsp_cdips_tess_ffi_gaiatwo0005589297957429378304-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589297957429378304-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,0.2787,0.2418,0.2787,0.2418,0.2968,0.2326,0.024077,23038995,6,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
23038995,CDIPS,PCA3,7,hlsp_cdips_tess_ffi_gaiatwo0005589297957429378304-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589297957429378304-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,0.2787,0.2429,0.2787,0.2429,0.2968,0.2319,0.024637,23038995,6,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
23038995,CDIPS,TFA1,7,hlsp_cdips_tess_ffi_gaiatwo0005589297957429378304-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589297957429378304-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,0.2787,0.2164,0.2787,0.2164,0.2968,0.2009,0.026733,23038995,5,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
23038995,CDIPS,TFA2,7,hlsp_cdips_tess_ffi_gaiatwo0005589297957429378304-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589297957429378304-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,0.2788,0.2084,0.2788,0.2084,0.2968,0.2067,0.02267,23038995,6,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
23038995,CDIPS,TFA3,7,hlsp_cdips_tess_ffi_gaiatwo0005589297957429378304-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589297957429378304-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,0.2968,0.2023,0.2968,0.2023,0.2786,0.2007,0.021892,23038995,6,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
23038995,QLP,sap_flux,7,hlsp_qlp_tess_ffi_s0007-0000000023038995_tess_v01_llc,hlsp_qlp_tess_ffi_s0007-0000000023038995_tess_v01_llc.fits,QLP,0.2787,0.2596,0.2787,0.2596,0.2968,0.2438,0.02705,23038995,6,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,y,n,y,0,2,2,y,blended with TIC 23038974 and TIC 23038981; I think this is the brightest star,
23039119,CDIPS,PCA1,7,hlsp_cdips_tess_ffi_gaiatwo0005589295277369760128-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589295277369760128-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,3.1297,0.7211,3.1297,0.7211,2.6448,0.16,0.021998,23039119,2,-,TRUE,TRUE,FALSE,FALSE,0,0,-99,-99,n,n,y,0,2,2,y,,
23039119,CDIPS,PCA2,7,hlsp_cdips_tess_ffi_gaiatwo0005589295277369760128-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589295277369760128-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,3.1007,0.4328,3.1007,0.4328,2.6636,0.1547,0.024547,23039119,4,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
23039119,CDIPS,PCA3,7,hlsp_cdips_tess_ffi_gaiatwo0005589295277369760128-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589295277369760128-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,3.1071,0.2384,3.1071,0.2384,2.1218,0.0944,0.026407,23039119,4,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
23039119,CDIPS,TFA1,7,hlsp_cdips_tess_ffi_gaiatwo0005589295277369760128-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589295277369760128-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,3.1395,0.2229,3.1395,0.2229,2.6355,0.0616,0.024556,23039119,1,-,TRUE,TRUE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
23039119,CDIPS,TFA2,7,hlsp_cdips_tess_ffi_gaiatwo0005589295277369760128-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589295277369760128-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,3.1071,0.1367,3.1071,0.1367,2.6448,0.0743,0.025064,23039119,2,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
23039119,CDIPS,TFA3,7,hlsp_cdips_tess_ffi_gaiatwo0005589295277369760128-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589295277369760128-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,3.1232,0.075,3.1232,0.075,1.5007,0.0285,0.023464,23039119,0,half,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
23040023,CDIPS,PCA1,7,hlsp_cdips_tess_ffi_gaiatwo0005589094410337694336-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589094410337694336-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,6.1073,0.3106,6.1073,0.3106,9.6938,0.1461,0.025358,23040023,1,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,n,n,y,0,2,3,y,,
23040023,CDIPS,PCA2,7,hlsp_cdips_tess_ffi_gaiatwo0005589094410337694336-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589094410337694336-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,6.247,0.1772,6.247,0.1772,3.1594,0.1148,0.025481,23040023,1,half-maybe,FALSE,FALSE,FALSE,FALSE,1,0,-99,-99,,,,,,,,,
23040023,CDIPS,PCA3,7,hlsp_cdips_tess_ffi_gaiatwo0005589094410337694336-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589094410337694336-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,6.0949,0.0725,6.0949,0.0725,3.8081,0.0442,0.025604,23040023,2,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
23040023,CDIPS,TFA1,7,hlsp_cdips_tess_ffi_gaiatwo0005589094410337694336-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589094410337694336-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,5.9266,0.0267,5.9266,0.0267,-9999,-9999,0.022615,23040023,0,-,TRUE,TRUE,TRUE,TRUE,0,0,-99,-99,,,,,,,,,
23040023,CDIPS,TFA2,7,hlsp_cdips_tess_ffi_gaiatwo0005589094410337694336-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589094410337694336-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,6.3527,0.0383,6.3527,0.0383,-9999,-9999,0.025944,23040023,0,-,TRUE,TRUE,TRUE,TRUE,0,0,-99,-99,,,,,,,,,
23040023,CDIPS,TFA3,7,hlsp_cdips_tess_ffi_gaiatwo0005589094410337694336-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589094410337694336-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,0.7367,0.0167,-9999,-9999,-9999,-9999,0.022568,23040023,0,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
23040033,CDIPS,PCA1,7,hlsp_cdips_tess_ffi_gaiatwo0005589097159116708992-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589097159116708992-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,4.5943,0.0909,4.5943,0.0909,2.146,0.0535,0.023154,23040033,2,half-maybe,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,n,n,y,2,2,2,n,noise/systematics,
23040033,CDIPS,PCA2,7,hlsp_cdips_tess_ffi_gaiatwo0005589097159116708992-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589097159116708992-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,2.1787,0.0621,2.1787,0.0621,2.7043,0.0448,0.021539,23040033,2,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
23040033,CDIPS,PCA3,7,hlsp_cdips_tess_ffi_gaiatwo0005589097159116708992-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589097159116708992-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,2.1979,0.0722,2.1979,0.0722,2.7897,0.0709,0.023102,23040033,3,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
23040033,CDIPS,TFA1,7,hlsp_cdips_tess_ffi_gaiatwo0005589097159116708992-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589097159116708992-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,2.1584,0.0187,-9999,-9999,-9999,-9999,0.022474,23040033,0,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
23040033,CDIPS,TFA2,7,hlsp_cdips_tess_ffi_gaiatwo0005589097159116708992-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589097159116708992-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,2.1835,0.0124,-9999,-9999,-9999,-9999,0.026883,23040033,0,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
23040033,CDIPS,TFA3,7,hlsp_cdips_tess_ffi_gaiatwo0005589097159116708992-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589097159116708992-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,2.2438,0.0149,-9999,-9999,-9999,-9999,0.024848,23040033,0,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
23040274,CDIPS,PCA1,7,hlsp_cdips_tess_ffi_gaiatwo0005589092864149512576-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589092864149512576-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,1.0468,0.6778,1.0468,0.6778,0.9126,0.0304,0.026047,23040274,1,-,TRUE,TRUE,TRUE,FALSE,0,0,-99,-99,n,n,y,0,2,3,y,,
23040274,CDIPS,PCA2,7,hlsp_cdips_tess_ffi_gaiatwo0005589092864149512576-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589092864149512576-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,1.0465,0.6184,1.0465,0.6184,0.9132,0.0311,0.023941,23040274,2,-,TRUE,TRUE,TRUE,FALSE,0,0,-99,-99,,,,,,,,,
23040274,CDIPS,PCA3,7,hlsp_cdips_tess_ffi_gaiatwo0005589092864149512576-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589092864149512576-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,1.0446,0.2908,1.0446,0.2908,2.7717,0.0434,0.026285,23040274,4,-,TRUE,TRUE,FALSE,FALSE,0,0,-99,-99,,,,,,,,,
23040274,CDIPS,TFA1,7,hlsp_cdips_tess_ffi_gaiatwo0005589092864149512576-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589092864149512576-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,1.0479,0.4753,1.0479,0.4753,0.9104,0.0289,0.02521,23040274,1,-,TRUE,TRUE,TRUE,FALSE,0,0,-99,-99,,,,,,,,,
23040274,CDIPS,TFA2,7,hlsp_cdips_tess_ffi_gaiatwo0005589092864149512576-0007-cam3-ccd1_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005589092864149512576-0007-cam3-ccd1_tess_v01_llc.fits,CDIPS,1.0486,0.3489,1.0486,0.3489,-9999,-9999,0.024167,23040274,0,-,TRUE,TRUE,TRUE,TRUE,0,0,-99,-99,,,,,,,,,
